Region/Country/Area,Region,Year,Series,Value
762,Tajikistan,2013,Gross enrollment ratio - Tertiary (female),16.4407
762,Tajikistan,2014,Students enrolled in primary education (thousands),662.427
762,Tajikistan,2014,Gross enrollment ratio - Primary (male),98.7129
762,Tajikistan,2014,Gross enrollment ratio - Primary (female),97.8199
762,Tajikistan,2014,Students enrolled in tertiary education (thousands),209.17
762,Tajikistan,2014,Gross enrollment ratio - Tertiary (male),30.5682
762,Tajikistan,2014,Gross enrollment ratio - Tertiary (female),18.6371
762,Tajikistan,2015,Students enrolled in primary education (thousands),683.162
762,Tajikistan,2015,Gross enrollment ratio - Primary (male),98.1234
762,Tajikistan,2015,Gross enrollment ratio - Primary (female),97.0641
762,Tajikistan,2015,Students enrolled in tertiary education (thousands),224.764
762,Tajikistan,2015,Gross enrollment ratio - Tertiary (male),31.6352
762,Tajikistan,2015,Gross enrollment ratio - Tertiary (female),21.3396
762,Tajikistan,2017,Students enrolled in primary education (thousands),771.04
762,Tajikistan,2017,Gross enrollment ratio - Primary (male),101.4168
762,Tajikistan,2017,Gross enrollment ratio - Primary (female),100.265
762,Tajikistan,2017,Students enrolled in tertiary education (thousands),265.426
762,Tajikistan,2017,Gross enrollment ratio - Tertiary (male),35.4717
762,Tajikistan,2017,Gross enrollment ratio - Tertiary (female),26.8537
764,Thailand,2005,Students enrolled in primary education (thousands),5974.615
764,Thailand,2005,Gross enrollment ratio - Primary (male),103.3285
764,Thailand,2005,Gross enrollment ratio - Primary (female),100.452
764,Thailand,2005,Students enrolled in secondary education (thousands),4533.173
764,Thailand,2005,Gross enrollment ratio - Secondary (male),71.9106
764,Thailand,2005,Gross enrollment ratio - Secondary (female),75.3994
764,Thailand,2005,Students enrolled in tertiary education (thousands),2359.127
764,Thailand,2005,Gross enrollment ratio - Tertiary (male),41.9919
764,Thailand,2005,Gross enrollment ratio - Tertiary (female),47.2198
764,Thailand,2010,Students enrolled in primary education (thousands),5146.535
764,Thailand,2010,Gross enrollment ratio - Primary (male),97.4334
764,Thailand,2010,Gross enrollment ratio - Primary (female),96.2514
764,Thailand,2010,Students enrolled in secondary education (thousands),4807.093
764,Thailand,2010,Gross enrollment ratio - Secondary (male),79.6257
764,Thailand,2010,Gross enrollment ratio - Secondary (female),85.3351
764,Thailand,2010,Students enrolled in tertiary education (thousands),2426.577
764,Thailand,2010,Gross enrollment ratio - Tertiary (male),44.2698
764,Thailand,2010,Gross enrollment ratio - Tertiary (female),56.551
764,Thailand,2014,Students enrolled in primary education (thousands),5182.351
764,Thailand,2014,Gross enrollment ratio - Primary (male),101.347
764,Thailand,2014,Gross enrollment ratio - Primary (female),102.9176
764,Thailand,2014,Students enrolled in secondary education (thousands),6791.615
764,Thailand,2014,Gross enrollment ratio - Secondary (male),117.2104
764,Thailand,2014,Gross enrollment ratio - Secondary (female),123.6061
764,Thailand,2014,Students enrolled in tertiary education (thousands),2433.14
764,Thailand,2014,Gross enrollment ratio - Tertiary (male),42.7418
764,Thailand,2014,Gross enrollment ratio - Tertiary (female),57.7868
764,Thailand,2015,Students enrolled in primary education (thousands),5081.079
764,Thailand,2015,Gross enrollment ratio - Primary (male),103.5157
764,Thailand,2015,Gross enrollment ratio - Primary (female),97.6198
764,Thailand,2015,Students enrolled in secondary education (thousands),6757.174
764,Thailand,2015,Gross enrollment ratio - Secondary (male),122.9613
764,Thailand,2015,Gross enrollment ratio - Secondary (female),118.2245
764,Thailand,2016,Students enrolled in primary education (thousands),5063.489
764,Thailand,2016,Gross enrollment ratio - Primary (male),100.5445
764,Thailand,2016,Gross enrollment ratio - Primary (female),100.9833
764,Thailand,2016,Students enrolled in secondary education (thousands),6570.988
764,Thailand,2016,Gross enrollment ratio - Secondary (male),118.8638
764,Thailand,2016,Gross enrollment ratio - Secondary (female),118.3757
764,Thailand,2016,Students enrolled in tertiary education (thousands),2410.713
764,Thailand,2016,Gross enrollment ratio - Tertiary (male),41.0488
764,Thailand,2016,Gross enrollment ratio - Tertiary (female),57.7692
764,Thailand,2018,Students enrolled in primary education (thousands),4900.785
764,Thailand,2018,Gross enrollment ratio - Primary (male),99.7734
764,Thailand,2018,Gross enrollment ratio - Primary (female),99.7754
764,Thailand,2018,Students enrolled in secondary education (thousands),6265.551
764,Thailand,2018,Gross enrollment ratio - Secondary (male),118.9022
764,Thailand,2018,Gross enrollment ratio - Secondary (female),116.5135
626,Timor-Leste,2002,Students enrolled in primary education (thousands),184.047
626,Timor-Leste,2002,Students enrolled in secondary education (thousands),52.785
626,Timor-Leste,2002,Students enrolled in tertiary education (thousands),6.349
626,Timor-Leste,2002,Gross enrollment ratio - Tertiary (male),8.0571
626,Timor-Leste,2002,Gross enrollment ratio - Tertiary (female),9.2576
626,Timor-Leste,2005,Students enrolled in primary education (thousands),177.97
626,Timor-Leste,2005,Gross enrollment ratio - Primary (male),110.0729
626,Timor-Leste,2005,Gross enrollment ratio - Primary (female),100.1777
626,Timor-Leste,2005,Students enrolled in secondary education (thousands),74.822
626,Timor-Leste,2005,Gross enrollment ratio - Secondary (male),55.7141
626,Timor-Leste,2005,Gross enrollment ratio - Secondary (female),54.2207
626,Timor-Leste,2010,Students enrolled in primary education (thousands),230.175
626,Timor-Leste,2010,Gross enrollment ratio - Primary (male),126.0967
626,Timor-Leste,2010,Gross enrollment ratio - Primary (female),119.1713
626,Timor-Leste,2010,Students enrolled in secondary education (thousands),101.501
626,Timor-Leste,2010,Gross enrollment ratio - Secondary (male),62.6437
626,Timor-Leste,2010,Gross enrollment ratio - Secondary (female),62.1285
626,Timor-Leste,2010,Students enrolled in tertiary education (thousands),18.553
626,Timor-Leste,2010,Gross enrollment ratio - Tertiary (male),20.6252
626,Timor-Leste,2010,Gross enrollment ratio - Tertiary (female),14.8159
626,Timor-Leste,2014,Students enrolled in primary education (thousands),245.847
626,Timor-Leste,2014,Gross enrollment ratio - Primary (male),129.4085
626,Timor-Leste,2014,Gross enrollment ratio - Primary (female),126.2328
626,Timor-Leste,2014,Students enrolled in secondary education (thousands),118.935
626,Timor-Leste,2014,Gross enrollment ratio - Secondary (male),66.4498
626,Timor-Leste,2014,Gross enrollment ratio - Secondary (female),70.4088
626,Timor-Leste,2015,Students enrolled in primary education (thousands),243.559
626,Timor-Leste,2015,Gross enrollment ratio - Primary (male),129.7883
626,Timor-Leste,2015,Gross enrollment ratio - Primary (female),126.5916
626,Timor-Leste,2015,Students enrolled in secondary education (thousands),129.314
626,Timor-Leste,2015,Gross enrollment ratio - Secondary (male),70.4551
626,Timor-Leste,2015,Gross enrollment ratio - Secondary (female),74.3751
626,Timor-Leste,2018,Students enrolled in primary education (thousands),212.849
626,Timor-Leste,2018,Gross enrollment ratio - Primary (male),117.3349
626,Timor-Leste,2018,Gross enrollment ratio - Primary (female),113.211
626,Timor-Leste,2018,Students enrolled in secondary education (thousands),155.832
626,Timor-Leste,2018,Gross enrollment ratio - Secondary (male),80.3013
626,Timor-Leste,2018,Gross enrollment ratio - Secondary (female),87.0254
768,Togo,2005,Students enrolled in primary education (thousands),996.707
768,Togo,2005,Gross enrollment ratio - Primary (male),123.9594
768,Togo,2005,Gross enrollment ratio - Primary (female),105.3032
768,Togo,2005,Students enrolled in secondary education (thousands),404.47
768,Togo,2005,Gross enrollment ratio - Secondary (male),60.3446
768,Togo,2005,Gross enrollment ratio - Secondary (female),31.9986
768,Togo,2007,Students enrolled in primary education (thousands),1021.617
768,Togo,2007,Gross enrollment ratio - Primary (male),119.0674
768,Togo,2007,Gross enrollment ratio - Primary (female),103.1029
768,Togo,2007,Students enrolled in secondary education (thousands),408.964
768,Togo,2007,Gross enrollment ratio - Secondary (male),59.4066
768,Togo,2007,Gross enrollment ratio - Secondary (female),31.4204
768,Togo,2007,Students enrolled in tertiary education (thousands),32.502
768,Togo,2010,Students enrolled in primary education (thousands),1286.653
768,Togo,2010,Gross enrollment ratio - Primary (male),133.8587
768,Togo,2010,Gross enrollment ratio - Primary (female),120.7973
768,Togo,2010,Students enrolled in tertiary education (thousands),55.959
768,Togo,2011,Students enrolled in primary education (thousands),1299.802
768,Togo,2011,Gross enrollment ratio - Primary (male),130.5596
768,Togo,2011,Gross enrollment ratio - Primary (female),118.8395
768,Togo,2011,Students enrolled in secondary education (thousands),545.861
768,Togo,2011,Students enrolled in tertiary education (thousands),63.496
768,Togo,2014,Students enrolled in primary education (thousands),1413.208
768,Togo,2014,Gross enrollment ratio - Primary (male),127.6103
768,Togo,2014,Gross enrollment ratio - Primary (female),120.2643
768,Togo,2014,Students enrolled in tertiary education (thousands),66.525
768,Togo,2014,Gross enrollment ratio - Tertiary (male),14.7624
768,Togo,2014,Gross enrollment ratio - Tertiary (female),6.1473
768,Togo,2015,Students enrolled in primary education (thousands),1498.312
768,Togo,2015,Gross enrollment ratio - Primary (male),131.2149
768,Togo,2015,Gross enrollment ratio - Primary (female),124.8575
768,Togo,2015,Students enrolled in tertiary education (thousands),71.154
768,Togo,2015,Gross enrollment ratio - Tertiary (male),15.3536
768,Togo,2015,Gross enrollment ratio - Tertiary (female),6.5601
768,Togo,2017,Students enrolled in primary education (thousands),1524.191
768,Togo,2017,Gross enrollment ratio - Primary (male),127.2739
768,Togo,2017,Gross enrollment ratio - Primary (female),121.4129
768,Togo,2017,Students enrolled in secondary education (thousands),727.949
768,Togo,2017,Gross enrollment ratio - Secondary (male),71.5649
768,Togo,2017,Gross enrollment ratio - Secondary (female),52.0633
768,Togo,2017,Students enrolled in tertiary education (thousands),89.092
768,Togo,2017,Gross enrollment ratio - Tertiary (male),17.9814
768,Togo,2017,Gross enrollment ratio - Tertiary (female),8.1199
768,Togo,2018,Students enrolled in primary education (thousands),1548.876
768,Togo,2018,Gross enrollment ratio - Primary (male),125.9982
768,Togo,2018,Gross enrollment ratio - Primary (female),121.5188
768,Togo,2018,Students enrolled in tertiary education (thousands),101.922
768,Togo,2018,Gross enrollment ratio - Tertiary (male),19.2262
768,Togo,2018,Gross enrollment ratio - Tertiary (female),9.7975
772,Tokelau,2003,Students enrolled in primary education (thousands),0.227
772,Tokelau,2003,Gross enrollment ratio - Primary (male),107.6191
772,Tokelau,2003,Gross enrollment ratio - Primary (female),111.7647
772,Tokelau,2003,Students enrolled in secondary education (thousands),0.191
772,Tokelau,2003,Gross enrollment ratio - Secondary (male),80
772,Tokelau,2003,Gross enrollment ratio - Secondary (female),86.6667
772,Tokelau,2016,Students enrolled in primary education (thousands),0.178
772,Tokelau,2016,Gross enrollment ratio - Primary (male),150.7692
772,Tokelau,2016,Gross enrollment ratio - Primary (female),125
772,Tokelau,2016,Students enrolled in secondary education (thousands),0.141
772,Tokelau,2016,Gross enrollment ratio - Secondary (male),85.5422
772,Tokelau,2016,Gross enrollment ratio - Secondary (female),77.7778
776,Tonga,2002,Students enrolled in primary education (thousands),17.105
776,Tonga,2002,Gross enrollment ratio - Primary (male),111.7262
776,Tonga,2002,Gross enrollment ratio - Primary (female),106.7099
776,Tonga,2002,Students enrolled in secondary education (thousands),14.567
776,Tonga,2002,Gross enrollment ratio - Secondary (male),105.465
776,Tonga,2002,Gross enrollment ratio - Secondary (female),116.3832
776,Tonga,2002,Students enrolled in tertiary education (thousands),0.6
776,Tonga,2002,Gross enrollment ratio - Tertiary (male),4.2088
776,Tonga,2002,Gross enrollment ratio - Tertiary (female),7.076
776,Tonga,2003,Students enrolled in primary education (thousands),17.891
776,Tonga,2003,Gross enrollment ratio - Primary (male),118.3155
776,Tonga,2003,Gross enrollment ratio - Primary (female),111.9931
776,Tonga,2003,Students enrolled in secondary education (thousands),15.743
776,Tonga,2003,Students enrolled in tertiary education (thousands),0.668
776,Tonga,2003,Gross enrollment ratio - Tertiary (male),4.8272
776,Tonga,2003,Gross enrollment ratio - Tertiary (female),8.0111
776,Tonga,2004,Students enrolled in primary education (thousands),17.113
776,Tonga,2004,Gross enrollment ratio - Primary (male),114.2947
776,Tonga,2004,Gross enrollment ratio - Primary (female),108.6163
776,Tonga,2004,Students enrolled in secondary education (thousands),14.032
776,Tonga,2005,Students enrolled in primary education (thousands),17.032
776,Tonga,2005,Gross enrollment ratio - Primary (male),113.4336
776,Tonga,2005,Gross enrollment ratio - Primary (female),110.0998
776,Tonga,2010,Students enrolled in primary education (thousands),16.848
776,Tonga,2010,Gross enrollment ratio - Primary (male),109.3589
776,Tonga,2010,Gross enrollment ratio - Primary (female),107.2644
776,Tonga,2010,Students enrolled in secondary education (thousands),14.777
776,Tonga,2010,Gross enrollment ratio - Secondary (male),100.3919
776,Tonga,2010,Gross enrollment ratio - Secondary (female),107.1595
776,Tonga,2014,Students enrolled in primary education (thousands),17.093
